Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.4591660499572754	0	16.241935483870968	6.519661291100665	32.0	9.0	16.241935483870968	6.519661291100665	1007	1007
0.727243185043335	1	25.974358974358974	14.862596624925267	71.0	9.0	25.974358974358974	14.862596624925267	1013	2020
0.9664361476898193	2	42.23076923076923	32.92568285876508	122.0	11.0	42.23076923076923	32.92568285876508	1098	3118
1.2106902599334717	3	59.11764705882353	38.96587096865692	150.0	16.0	59.11764705882353	38.96587096865692	1005	4123
1.457982063293457	4	63.470588235294116	31.972631029492977	111.0	13.0	63.470588235294116	31.972631029492977	1079	5202
1.7073390483856201	5	83.23076923076923	43.989778264001025	200.0	38.0	83.23076923076923	43.989778264001025	1082	6284
1.941810131072998	6	118.66666666666667	28.69378562220979	166.0	79.0	118.66666666666667	28.69378562220979	1068	7352
2.1694352626800537	7	83.91666666666667	38.853267415867215	176.0	27.0	83.91666666666667	38.853267415867215	1007	8359
2.4057722091674805	8	100.1	24.64731222669117	145.0	64.0	100.1	24.64731222669117	1001	9360
2.6347169876098633	9	95.9090909090909	30.356831028331083	166.0	49.0	95.9090909090909	30.356831028331083	1055	10415
2.856917142868042	10	83.83333333333333	21.31835411616531	125.0	49.0	83.83333333333333	21.31835411616531	1006	11421
3.087589979171753	11	82.0	26.25906436906048	116.0	32.0	82.0	26.25906436906048	1066	12487
3.3244149684906006	12	76.42857142857143	27.398420928727898	133.0	44.0	76.42857142857143	27.398420928727898	1070	13557
3.5681581497192383	13	89.33333333333333	27.770888034454753	151.0	44.0	89.33333333333333	27.770888034454753	1072	14629
3.8046610355377197	14	99.72727272727273	21.66308510342761	140.0	76.0	99.72727272727273	21.66308510342761	1097	15726
4.048820972442627	15	111.2	26.562379411490983	158.0	72.0	111.2	26.562379411490983	1112	16838
4.271262168884277	16	112.33333333333333	36.92635313100328	179.0	70.0	112.33333333333333	36.92635313100328	1011	17849
4.499173164367676	17	144.28571428571428	37.43456876705688	200.0	97.0	144.28571428571428	37.43456876705688	1010	18859
4.754340171813965	18	156.57142857142858	33.16563256857118	200.0	117.0	156.57142857142858	33.16563256857118	1096	19955
4.998356103897095	19	183.16666666666666	22.453037408976293	200.0	136.0	183.16666666666666	22.453037408976293	1099	21054
5.256968021392822	20	184.33333333333334	20.773915267843844	200.0	142.0	184.33333333333334	20.773915267843844	1106	22160
5.50180721282959	21	175.83333333333334	23.65316516287455	200.0	146.0	175.83333333333334	23.65316516287455	1055	23215
5.771310091018677	22	191.83333333333334	14.610688629295412	200.0	160.0	191.83333333333334	14.610688629295412	1151	24366
6.026791095733643	23	195.5	10.062305898749054	200.0	173.0	195.5	10.062305898749054	1173	25539
6.284125089645386	24	188.83333333333334	14.357537702854515	200.0	161.0	188.83333333333334	14.357537702854515	1133	26672
6.545289993286133	25	189.16666666666666	15.773571426774456	200.0	161.0	189.16666666666666	15.773571426774456	1135	27807
6.797217130661011	26	182.83333333333334	4.597704741377907	187.0	173.0	182.83333333333334	4.597704741377907	1097	28904
7.034631013870239	27	183.83333333333334	23.08258121518379	200.0	146.0	183.83333333333334	23.08258121518379	1103	30007
7.265515089035034	28	178.33333333333334	19.871811414385174	200.0	150.0	178.33333333333334	19.871811414385174	1070	31077
7.524567127227783	29	165.0	20.921622444597496	200.0	142.0	165.0	20.921622444597496	1155	32232
7.767688035964966	30	181.5	15.660459763365825	200.0	160.0	181.5	15.660459763365825	1089	33321
8.023435115814209	31	188.66666666666666	16.448573055300436	200.0	155.0	188.66666666666666	16.448573055300436	1132	34453
8.261680126190186	32	186.33333333333334	15.073892072793353	200.0	162.0	186.33333333333334	15.073892072793353	1118	35571
8.4878249168396	33	179.5	22.59609110738699	200.0	149.0	179.5	22.59609110738699	1077	36648
8.741690158843994	34	178.33333333333334	22.24609828461811	200.0	144.0	178.33333333333334	22.24609828461811	1070	37718
8.982234239578247	35	179.0	23.323807579381203	200.0	145.0	179.0	23.323807579381203	1074	38792
9.237455129623413	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	39992
9.488431215286255	37	198.0	4.47213595499958	200.0	188.0	198.0	4.47213595499958	1188	41180
9.757036209106445	38	197.66666666666666	5.217491947499509	200.0	186.0	197.66666666666666	5.217491947499509	1186	42366
10.016204118728638	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	43566
10.27530813217163	40	187.0	19.270011243726177	200.0	151.0	187.0	19.270011243726177	1122	44688
10.51467514038086	41	152.42857142857142	46.453839278077645	200.0	87.0	152.42857142857142	46.453839278077645	1067	45755
10.780847311019897	42	147.125	52.887705329310705	200.0	73.0	147.125	52.887705329310705	1177	46932
11.004783153533936	43	128.375	44.0764605543594	200.0	72.0	128.375	44.0764605543594	1027	47959
11.240370988845825	44	113.77777777777777	36.9888204665433	178.0	64.0	113.77777777777777	36.9888204665433	1024	48983
11.482914209365845	45	87.08333333333333	27.001414571997685	163.0	66.0	87.08333333333333	27.001414571997685	1045	50028
11.725136995315552	46	103.8	58.19415778237537	200.0	21.0	103.8	58.19415778237537	1038	51066
11.947402000427246	47	93.0	51.947525971363206	200.0	30.0	93.0	51.947525971363206	1023	52089
12.208327054977417	48	96.41666666666667	54.501465321789496	200.0	24.0	96.41666666666667	54.501465321789496	1157	53246
12.454507112503052	49	76.64285714285714	29.29311753115188	137.0	20.0	76.64285714285714	29.29311753115188	1073	54319
12.687470197677612	50	117.88888888888889	59.796775172141636	200.0	16.0	117.88888888888889	59.796775172141636	1061	55380
