Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd
494.1824519634247	53	18.67878122947662	10.952724765930913	46.77895748348574	-37.107952582364305	151.0	0.0
503.4236648082733	54	20.792749997097175	11.702378041328458	54.99318568655022	-28.146861198272134	151.0	0.0
512.6121730804443	55	21.04672095697547	10.765171992910544	48.63237131240675	-11.97316154900743	151.0	0.0
522.4748449325562	56	19.464949750272158	9.653128455518557	52.16472363709462	-20.39853204605379	151.0	0.0
531.7422120571136	57	16.728831117358098	9.992619858551455	42.92868023679606	-26.468827990937015	151.0	0.0
541.0544099807739	58	20.357536901961527	9.46251187431582	49.216453357672236	-7.922709676895883	151.0	0.0
550.3130679130554	59	19.009870956472767	9.044536789320924	37.89991995360511	-9.44384740903751	151.0	0.0
559.6376760005951	60	20.056949317041116	9.056772118861918	44.11367499165795	-16.448846910930794	151.0	0.0
568.9634528160095	61	19.068049417022102	9.67934599572181	46.5187707576067	-20.73584837635515	151.0	0.0
578.8511588573456	62	20.251377000926695	9.327700526136603	51.3003036871606	-9.33401415966737	151.0	0.0
588.4404647350311	63	24.412829707384923	10.909626520622096	75.55449931497307	-28.706124514005758	151.0	0.0
597.9620070457458	64	26.033591294711183	9.539887349172467	78.89557825359951	-5.74219977227226	151.0	0.0
607.610170841217	65	25.13685900451085	9.307048438227469	56.58965211171301	-9.712092130137274	151.0	0.0
617.9405539035797	66	24.87313110454592	9.338056723658463	54.46118074646258	-15.806217994340379	151.0	0.0
627.4801819324493	67	24.525812541937732	10.302987551165259	57.91317809788215	-14.767135597168515	151.0	0.0
636.8752198219299	68	24.68894299449905	9.27244461568953	57.876137752284095	-6.097287709638943	151.0	0.0
646.1261928081512	69	24.12497719677202	9.96078440014376	56.30519779479381	-14.671918658718003	151.0	0.0
655.7291450500488	70	23.319762334501117	8.790778527562397	53.69124761755006	-14.413895508261916	151.0	0.0
665.0017418861389	71	23.575060149570493	8.947298904811568	46.83900072930052	-14.982652956186993	151.0	0.0
674.2823317050934	72	23.342133987768346	8.625764325352337	46.55613313822305	-8.709553777329461	151.0	0.0
683.6528539657593	73	20.267765978110344	10.130131160135452	52.05319507296673	-10.941315536964098	151.0	0.0
692.9459869861603	74	16.896868675961745	9.197606654792619	39.88099665565376	-18.883969887934292	151.0	0.0
702.4284379482269	75	20.23152340706229	9.030081382116634	42.64713945614803	-11.474142722113868	151.0	0.0
712.09383893013	76	20.31533571227075	8.601546053045007	48.848525041309564	-12.039669895417209	151.0	0.0
721.7627019882202	77	18.11030467742352	7.890736140603103	43.12804574046893	-10.581807928528855	151.0	0.0
731.362174987793	78	19.37787572084079	8.49956633549396	36.95016057016127	-16.37871540805333	151.0	0.0
740.9342458248138	79	18.702657604389096	8.27539457147733	38.23006793602036	-19.61656872132593	151.0	0.0
750.5410108566284	80	17.83977005201204	7.652732639793977	36.40637093870573	-13.266263273248489	151.0	0.0
759.8535270690918	81	17.453025686781274	10.525381472924844	38.89659693927392	-37.5416686206491	151.0	0.0
769.3382897377014	82	18.363976164193428	8.859067375839112	40.827532090324496	-14.638342100115537	151.0	0.0
778.6798558235168	83	18.3541914490838	11.03741376038947	47.683967537322296	-31.796873746143998	151.0	0.0
788.2159008979797	84	19.28658107471755	10.713496247760615	41.96475323485452	-25.039250333153568	151.0	0.0
797.6715340614319	85	20.44628734438917	10.53765387835848	47.34685919430537	-25.3766040942741	151.0	0.0
806.9631941318512	86	17.79721969148313	11.072914536626469	42.32931712596352	-25.715327002075647	151.0	0.0
816.2329137325287	87	17.290413456126068	11.519016413282133	57.98477418568157	-36.28231383685653	151.0	0.0
826.2290890216827	88	14.153688824847288	13.368289901392563	43.045462004641514	-46.15370946558858	151.0	0.0
836.016105890274	89	14.850769832199209	12.459448377722076	35.397197642349475	-39.796226603903605	151.0	0.0
845.6486048698425	90	17.330326108486855	11.314681938853868	42.60568171356708	-42.59656246178506	151.0	0.0
855.5452227592468	91	18.963549600855238	9.875618257208718	43.44836584528183	-35.226361363837725	151.0	0.0
865.3837480545044	92	19.7407687252121	8.47603505036026	38.59094178214056	-10.143035170591796	151.0	0.0
874.8199369907379	93	19.118501500646868	9.605767303089804	36.968889780068686	-17.876946544926273	151.0	0.0
884.2551329135895	94	20.353316078110964	8.625932184690052	33.18087332417902	-10.79035571376021	151.0	0.0
893.6805889606476	95	20.191819081449	8.550547705153221	40.361065489824114	-19.400825611307248	151.0	0.0
903.1116468906403	96	20.56614382428015	7.739262762813067	33.268820007704235	-10.189538603697024	151.0	0.0
912.6854341030121	97	18.850943191167296	8.769755815681625	33.961704543163165	-14.828132252544005	151.0	0.0
923.0047059059143	98	19.313845841034617	8.059848006997642	34.924407413587815	-10.590878003485045	151.0	0.0
933.0973379611969	99	19.22204530552945	9.727411865707873	34.48897154492812	-33.21406821018736	151.0	0.0
