Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.4721231460571289	0	19.725490196078432	9.642793573283766	57.0	9.0	19.725490196078432	9.642793573283766	1006	1006
0.7523231506347656	1	26.973684210526315	17.254270016289123	87.0	9.0	26.973684210526315	17.254270016289123	1025	2031
0.979485034942627	2	40.32	26.687405269152713	100.0	13.0	40.32	26.687405269152713	1008	3039
1.2285971641540527	3	46.09090909090909	26.286721658228707	121.0	14.0	46.09090909090909	26.286721658228707	1014	4053
1.4623980522155762	4	46.72727272727273	17.00583273784139	91.0	22.0	46.72727272727273	17.00583273784139	1028	5081
1.6759202480316162	5	56.5	25.294377943637112	124.0	17.0	56.5	25.294377943637112	1017	6098
1.9047739505767822	6	59.666666666666664	18.04315813696581	98.0	37.0	59.666666666666664	18.04315813696581	1074	7172
2.1300768852233887	7	61.529411764705884	22.33466745313694	114.0	29.0	61.529411764705884	22.33466745313694	1046	8218
2.358445167541504	8	68.4	28.931643575849613	139.0	28.0	68.4	28.931643575849613	1026	9244
2.595865249633789	9	78.46153846153847	31.960589636939247	180.0	45.0	78.46153846153847	31.960589636939247	1020	10264
2.8184001445770264	10	74.5	25.68977005958375	128.0	36.0	74.5	25.68977005958375	1043	11307
3.064220905303955	11	97.81818181818181	27.431959403116192	142.0	64.0	97.81818181818181	27.431959403116192	1076	12383
3.3109490871429443	12	98.36363636363636	21.050902495327097	140.0	64.0	98.36363636363636	21.050902495327097	1082	13465
3.564424991607666	13	125.44444444444444	38.19863613362571	192.0	76.0	125.44444444444444	38.19863613362571	1129	14594
3.7997090816497803	14	111.0	25.30217381965431	142.0	72.0	111.0	25.30217381965431	1110	15704
4.013527154922485	15	125.625	27.887889396653883	169.0	96.0	125.625	27.887889396653883	1005	16709
4.256832122802734	16	134.875	24.7206265090511	170.0	97.0	134.875	24.7206265090511	1079	17788
4.486520051956177	17	153.14285714285714	34.85655737213207	200.0	107.0	153.14285714285714	34.85655737213207	1072	18860
4.717487096786499	18	178.5	26.619228638961975	200.0	134.0	178.5	26.619228638961975	1071	19931
4.940735101699829	19	174.0	24.926558794453225	200.0	126.0	174.0	24.926558794453225	1044	20975
5.2028350830078125	20	185.33333333333334	18.865017595774695	200.0	151.0	185.33333333333334	18.865017595774695	1112	22087
5.4618260860443115	21	186.66666666666666	20.749832663314553	200.0	145.0	186.66666666666666	20.749832663314553	1120	23207
5.716971158981323	22	165.0	36.617716243058396	200.0	104.0	165.0	36.617716243058396	1155	24362
5.974031209945679	23	149.25	28.052406313897567	200.0	110.0	149.25	28.052406313897567	1194	25556
6.217764139175415	24	139.0	19.487175269905077	183.0	119.0	139.0	19.487175269905077	1112	26668
6.446598052978516	25	149.0	29.87593393638814	200.0	115.0	149.0	29.87593393638814	1043	27711
6.7095911502838135	26	163.85714285714286	16.356986898819823	200.0	147.0	163.85714285714286	16.356986898819823	1147	28858
6.940160036087036	27	145.57142857142858	36.39017584402669	200.0	91.0	145.57142857142858	36.39017584402669	1019	29877
7.1884942054748535	28	187.66666666666666	21.576736443576344	200.0	141.0	187.66666666666666	21.576736443576344	1126	31003
7.429826021194458	29	178.5	19.93949180228356	200.0	145.0	178.5	19.93949180228356	1071	32074
7.722510099411011	30	189.66666666666666	17.594190960528863	200.0	151.0	189.66666666666666	17.594190960528863	1138	33212
8.034671068191528	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	34412
8.352588176727295	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	35612
8.665319919586182	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	36812
8.922092199325562	34	181.83333333333334	40.62190159124618	200.0	91.0	181.83333333333334	40.62190159124618	1091	37903
9.16014814376831	35	125.375	51.659794569858676	200.0	37.0	125.375	51.659794569858676	1003	38906
9.432116031646729	36	94.63636363636364	41.0726025190266	162.0	39.0	94.63636363636364	41.0726025190266	1041	39947
9.698771953582764	37	77.07692307692308	33.38461538461539	123.0	37.0	77.07692307692308	33.38461538461539	1002	40949
9.952136039733887	38	91.45454545454545	58.788316149575834	200.0	24.0	91.45454545454545	58.788316149575834	1006	41955
10.224269151687622	39	147.71428571428572	56.2588768505895	200.0	46.0	147.71428571428572	56.2588768505895	1034	42989
10.508404016494751	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	44189
10.775597095489502	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	45389
11.04508113861084	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	46589
11.30665922164917	43	196.66666666666666	5.022173057773121	200.0	187.0	196.66666666666666	5.022173057773121	1180	47769
11.606474161148071	44	197.83333333333334	4.844813951249544	200.0	187.0	197.83333333333334	4.844813951249544	1187	48956
11.865844964981079	45	199.5	0.7637626158259734	200.0	198.0	199.5	0.7637626158259734	1197	50153
12.16506290435791	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	51353
12.466279029846191	47	198.5	3.3541019662496847	200.0	191.0	198.5	3.3541019662496847	1191	52544
12.756994009017944	48	185.5	6.946221994724902	200.0	179.0	185.5	6.946221994724902	1113	53657
13.00653600692749	49	168.5	8.341662504161466	179.0	156.0	168.5	8.341662504161466	1011	54668
13.303858995437622	50	153.14285714285714	12.460549992775157	173.0	133.0	153.14285714285714	12.460549992775157	1072	55740
13.571024179458618	51	145.85714285714286	9.598044018423328	164.0	136.0	145.85714285714286	9.598044018423328	1021	56761
13.850086212158203	52	135.75	7.411983540186797	154.0	130.0	135.75	7.411983540186797	1086	57847
