Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd
11.859623908996582	0	-576.9832078005043	58.20371258640433	-438.05910704414293	-761.6900445400215	151.0	0.0
22.174230813980103	1	-496.7442803529775	51.21711776362121	-341.5491153760114	-627.4576377564799	151.0	0.0
32.153440713882446	2	-200.5010720880623	30.88384665483052	-79.17990966242363	-294.8873788872186	151.0	0.0
42.16253709793091	3	-111.24978820114444	19.22383987154617	-51.345862350026536	-196.8667538037485	151.0	0.0
51.994637966156006	4	-157.4657470470051	29.44051445395082	-83.39862891650377	-257.93791055664894	151.0	0.0
61.744210958480835	5	-86.81516030256498	28.38346195265052	15.82327092578613	-169.17784411942776	151.0	0.0
71.5623619556427	6	-82.75352513058249	31.968179973246794	3.7474258267351424	-213.62683317881397	151.0	0.0
81.5054988861084	7	-57.303892756489404	30.88679572383734	18.210376612629037	-161.42610104042802	151.0	0.0
91.25250601768494	8	-42.815975196124796	27.517107738542254	44.09491799832948	-128.92615075923493	151.0	0.0
101.09037494659424	9	-37.12953374407532	23.98078200481088	47.41541721136886	-108.57830737965787	151.0	0.0
110.95465207099915	10	-33.10873907792717	25.342366263023273	31.168514392280315	-119.16665050266688	151.0	0.0
120.79769611358643	11	-30.26156045786625	22.509985155215933	34.76524928838327	-97.45774266051865	151.0	0.0
130.75529980659485	12	-24.36780178735118	19.092522150988763	42.637620310555135	-85.00125873514477	151.0	0.0
141.10519409179688	13	-20.062267714146262	17.058383333727377	28.191024020237556	-96.61214554028143	151.0	0.0
151.07860374450684	14	-20.33501427502345	15.026558977722992	14.157389017535763	-75.49800119224761	151.0	0.0
161.09125995635986	15	-15.523574621133896	12.927983975053577	27.690085190654816	-69.49813384226364	151.0	0.0
171.2076108455658	16	-13.36915282816419	12.277569443993942	21.70187853090684	-48.90082302041957	151.0	0.0
181.24221992492676	17	-12.319047317445348	12.775694747734809	28.721387890446454	-68.84190365256703	151.0	0.0
191.39058113098145	18	-10.465030301314567	10.979072550684199	35.49037252644378	-74.0530940967611	151.0	0.0
201.51251101493835	19	-9.935995126958542	10.053581558639078	27.824340464417254	-45.08050362974294	151.0	0.0
211.57004594802856	20	-7.427430118703172	8.256617149707479	11.824295176610075	-45.430215286098594	151.0	0.0
221.80107402801514	21	-4.6495727057960625	8.639226916316131	25.26168690123945	-43.800132409514816	151.0	0.0
231.95415782928467	22	-3.391412835215462	8.550367167835864	28.51436872249318	-39.00051123436818	151.0	0.0
242.00751185417175	23	-2.446738799572752	9.32598675164566	30.056433456018183	-45.585228378052264	151.0	0.0
252.11147284507751	24	-1.6200790441693431	8.61051830928958	25.00240481954545	-34.079181963080316	151.0	0.0
262.22806572914124	25	-0.288821685501508	7.819271651741132	23.704529239807993	-24.296679196024506	151.0	0.0
272.42775201797485	26	0.6937070929682562	7.514918841887573	25.135472883887076	-32.44853231173934	151.0	0.0
282.599191904068	27	1.8253378180209476	8.241064696115643	30.98239715732021	-27.907473384397566	151.0	0.0
292.7582790851593	28	1.7825563990117654	8.736834978012666	25.980084140836567	-29.093582610061006	151.0	0.0
