Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd
1212.3159728050232	53	7.1016922555674755	9.588605206510113	28.324621983014488	-31.447416560490378	151.0	0.0
1233.8106009960175	54	8.538452197764828	9.588641510394766	28.37823308115764	-32.55269670008511	151.0	0.0
1255.3170969486237	55	9.929923654583325	8.944620635400929	43.20016485457643	-15.844307764638792	151.0	0.0
1276.808995962143	56	9.786548952578267	9.891094312049818	35.78478348382558	-26.01074932130441	151.0	0.0
1298.2072038650513	57	10.540708593721531	10.245223048787604	34.742959544861534	-18.636909142064667	151.0	0.0
1319.7029976844788	58	11.447198350390646	9.910053795662796	29.13370640425531	-22.704931207229798	151.0	0.0
1341.1373388767242	59	13.518058563891378	8.735153450942782	31.65370753085796	-17.889623575862977	151.0	0.0
1362.6016819477081	60	10.107042012914507	10.350899371318311	28.907506829174054	-22.10095986113592	151.0	0.0
1384.1145188808441	61	10.269534624835803	9.699397046954145	30.32409177206397	-19.50346653221195	151.0	0.0
1405.8833827972412	62	12.6233957087419	8.568271346928327	28.572154677014762	-12.699325104008935	151.0	0.0
1427.5399088859558	63	14.10915172547878	7.477312496570487	31.639737331460093	-13.124716050985947	151.0	0.0
1449.1751129627228	64	12.789144737602076	8.377947608160294	31.45401681887824	-8.88475194617063	151.0	0.0
1470.7367489337921	65	12.007316056802336	8.799149386474792	32.357774840964666	-12.08742554743979	151.0	0.0
1492.3514969348907	66	10.72512899634821	9.252168047588757	33.243594088527814	-22.150948953211255	151.0	0.0
1513.966717004776	67	10.903655430875562	9.39167852428725	33.25852033299963	-16.776419891315815	151.0	0.0
1535.4941408634186	68	10.915140642060948	8.751642690907934	29.95071796407236	-11.417206634299347	151.0	0.0
1557.1674418449402	69	10.85403466986215	8.241957210198686	32.115991082581594	-11.098145944961464	151.0	0.0
1578.8234550952911	70	12.427097990535806	7.867009674240867	30.81501226869094	-14.806290864019322	151.0	0.0
1600.5432877540588	71	12.209108044736318	8.235613894957321	32.69592844485222	-9.839674012434772	151.0	0.0
1622.1976149082184	72	12.19296476636022	7.927127774475653	33.7878122642665	-6.104882065976547	151.0	0.0
1643.9094460010529	73	14.478097610028069	7.756038643888409	28.964896293829383	-8.731001428642175	151.0	0.0
1665.552479982376	74	15.599906617844676	8.120776356762459	31.05494602151883	-6.542822653770853	151.0	0.0
1687.1166207790375	75	15.786542927336102	8.757265038487045	36.06039280340623	-7.87181360885591	151.0	0.0
1708.9956538677216	76	14.23106580888746	9.834725210249289	45.65543245969601	-9.913328215834673	151.0	0.0
1730.8258991241455	77	15.04832842636277	9.077495268115829	36.057285196221486	-9.750914336828707	151.0	0.0
1752.3288729190826	78	15.871289508033518	8.428647139267419	31.132077104424454	-6.128920765553192	151.0	0.0
1773.6901667118073	79	16.152158894433637	8.27134958681644	29.856506298292665	-6.80433248262094	151.0	0.0
1795.0605657100677	80	17.619920913978593	6.984724523024119	32.59269213818837	-6.026502415407851	151.0	0.0
1816.5358958244324	81	18.37243935448119	6.702519541902035	31.832975574876777	-0.5356182338424773	151.0	0.0
1838.449341058731	82	17.180885183956555	7.487984615275961	32.8863542647722	-9.875830917518202	151.0	0.0
1860.0320930480957	83	15.689441782162824	7.340723579594154	29.943973837910576	-15.531234157507047	151.0	0.0
1881.6049349308014	84	14.468168639286427	7.068136175942943	33.43605851297844	-10.461196337144315	151.0	0.0
1903.152489900589	85	14.088650003112747	6.565115479462169	27.185062943918524	-4.658624385767368	151.0	0.0
1924.719084739685	86	13.573509343247197	6.907463878209399	28.133516796902633	-10.49824759992403	151.0	0.0
1946.2456300258636	87	13.535763684983086	7.015538763441049	28.0568723509379	-13.699354776221394	151.0	0.0
1967.9199440479279	88	13.751494093837755	6.771924156216862	29.036513155187027	-8.56828542556867	151.0	0.0
1989.5700509548187	89	13.931296217604828	6.834794013503436	27.198058079860047	-7.310585047958927	151.0	0.0
2011.4233508110046	90	14.70164166688548	6.77349610245934	25.80474161106298	-5.500524895760293	151.0	0.0
2033.2561748027802	91	14.601196302479531	6.977539055458997	26.980780131010352	-10.335115914886526	151.0	0.0
2054.8526558876038	92	15.527908301858508	6.950646620922597	27.297821957896037	-14.39242896184009	151.0	0.0
2076.39061999321	93	16.543080673853837	7.1227621649957875	29.85690013381088	-5.513971054832487	151.0	0.0
2097.9376158714294	94	17.81323478500532	6.130702188938635	31.20410734430085	-5.44337165370683	151.0	0.0
2119.5208868980408	95	17.963906368450502	7.587862801155532	31.585290875539506	-6.305369299277578	151.0	0.0
2141.047157764435	96	17.5187589395669	8.360120958686432	34.13043215663241	-8.940335789140816	151.0	0.0
2162.5882840156555	97	16.847362185216937	9.613751166734868	40.96387797300793	-6.935767348440281	151.0	0.0
2184.13823390007	98	17.300339647508892	8.969961802102077	35.12493483654676	-8.033383904892718	151.0	0.0
2205.695340871811	99	19.08853119940461	8.439011493694608	36.49749008207374	-4.67739366173168	151.0	0.0
