Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.44583606719970703	0	34.233333333333334	24.02454763130596	113.0	13.0	34.233333333333334	24.02454763130596	1027	1027
0.7045168876647949	1	36.57142857142857	19.193429998362483	87.0	12.0	36.57142857142857	19.193429998362483	1024	2051
0.9244987964630127	2	44.0	29.187549459971127	147.0	12.0	44.0	29.187549459971127	1012	3063
1.1664388179779053	3	80.78571428571429	42.86720120063252	167.0	24.0	80.78571428571429	42.86720120063252	1131	4194
1.39442777633667	4	90.41666666666667	46.38508800130586	200.0	32.0	90.41666666666667	46.38508800130586	1085	5279
1.6491420269012451	5	152.42857142857142	57.49995563441057	200.0	30.0	152.42857142857142	57.49995563441057	1067	6346
1.8716368675231934	6	130.875	64.2114427107817	200.0	41.0	130.875	64.2114427107817	1047	7393
2.1504688262939453	7	166.57142857142858	42.957976617876696	200.0	87.0	166.57142857142858	42.957976617876696	1166	8559
2.380924940109253	8	176.16666666666666	32.54953490024431	200.0	108.0	176.16666666666666	32.54953490024431	1057	9616
2.642573118209839	9	200.0	0.0	200.0	200.0	200.0	0.0	1200	10816
2.9055919647216797	10	167.57142857142858	39.06718441299787	200.0	104.0	167.57142857142858	39.06718441299787	1173	11989
3.172755002975464	11	200.0	0.0	200.0	200.0	200.0	0.0	1200	13189
3.431795835494995	12	200.0	0.0	200.0	200.0	200.0	0.0	1200	14389
3.7016220092773438	13	200.0	0.0	200.0	200.0	200.0	0.0	1200	15589
3.9654369354248047	14	200.0	0.0	200.0	200.0	200.0	0.0	1200	16789
4.221962928771973	15	195.33333333333334	10.43498389499902	200.0	172.0	195.33333333333334	10.43498389499902	1172	17961
4.477417945861816	16	200.0	0.0	200.0	200.0	200.0	0.0	1200	19161
4.729737997055054	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	20361
4.9912848472595215	18	198.33333333333334	3.7267799624996494	200.0	190.0	198.33333333333334	3.7267799624996494	1190	21551
5.222968101501465	19	183.0	24.596747752497688	200.0	140.0	183.0	24.596747752497688	1098	22649
5.458484888076782	20	187.0	29.068883707497267	200.0	122.0	187.0	29.068883707497267	1122	23771
5.692536115646362	21	182.83333333333334	27.81136857873453	200.0	125.0	182.83333333333334	27.81136857873453	1097	24868
5.961633920669556	22	200.0	0.0	200.0	200.0	200.0	0.0	1200	26068
6.211087703704834	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	27268
6.4422338008880615	24	174.33333333333334	36.59083066683358	200.0	115.0	174.33333333333334	36.59083066683358	1046	28314
6.713673830032349	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	29514
6.9814839363098145	26	198.83333333333334	2.6087459737497545	200.0	193.0	198.83333333333334	2.6087459737497545	1193	30707
7.25517201423645	27	198.0	4.47213595499958	200.0	188.0	198.0	4.47213595499958	1188	31895
7.521454095840454	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	33095
7.778285026550293	29	196.66666666666666	7.4535599249993005	200.0	180.0	196.66666666666666	7.4535599249993005	1180	34275
8.041232824325562	30	186.16666666666666	19.66737286867658	200.0	155.0	186.16666666666666	19.66737286867658	1117	35392
8.31415867805481	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	36592
8.590213775634766	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	37792
8.845220804214478	33	195.33333333333334	10.43498389499902	200.0	172.0	195.33333333333334	10.43498389499902	1172	38964
9.112872838973999	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	40164
9.381942987442017	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	41364
9.635977983474731	36	192.0	13.2664991614216	200.0	164.0	192.0	13.2664991614216	1152	42516
9.896862983703613	37	194.33333333333334	8.096638534327411	200.0	181.0	194.33333333333334	8.096638534327411	1166	43682
10.131038904190063	38	185.5	32.42298567374695	200.0	113.0	185.5	32.42298567374695	1113	44795
10.373929977416992	39	163.71428571428572	46.96112156641396	200.0	84.0	163.71428571428572	46.96112156641396	1146	45941
10.617207050323486	40	149.71428571428572	27.117281183324966	182.0	95.0	149.71428571428572	27.117281183324966	1048	46989
10.849462985992432	41	170.66666666666666	39.84414079329049	200.0	100.0	170.66666666666666	39.84414079329049	1024	48013
11.076534032821655	42	175.83333333333334	43.106135165297395	200.0	82.0	175.83333333333334	43.106135165297395	1055	49068
11.29149580001831	43	144.14285714285714	58.56480798819268	200.0	48.0	144.14285714285714	58.56480798819268	1009	50077
11.530296087265015	44	179.33333333333334	46.21207153499566	200.0	76.0	179.33333333333334	46.21207153499566	1076	51153
11.785451889038086	45	192.5	16.77050983124842	200.0	155.0	192.5	16.77050983124842	1155	52308
12.049197912216187	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	53508
12.307310104370117	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	54708
12.564905881881714	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	55908
12.83397889137268	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	57108
13.10269284248352	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	58308
13.375295877456665	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	59508
13.630545854568481	52	190.33333333333334	7.972173828734266	200.0	180.0	190.33333333333334	7.972173828734266	1142	60650
13.849476099014282	53	168.66666666666666	4.714045207910316	174.0	159.0	168.66666666666666	4.714045207910316	1012	61662
14.092867136001587	54	144.625	11.422975750652716	169.0	133.0	144.625	11.422975750652716	1157	62819
